Security Code,Issuer Name,Security Id,Security Name,Sector Name
532980,Gokul Refoils and Solvent Limited,GOKUL,GOKUL REFOILS & SOLVENT LTD.,Fast Moving Consumer Goods
532983,RPG Life Sciences Limited,RPGLIFE,RPG LIFE SCIENCES LTD.,Healthcare
532985,Kotak Mahindra Mutual Fund,KTKSENSEX,Kotak S&P BSE Sensex ETF,Financial Services
532986,Niraj Cement Structurals Limited,NIRAJ,NIRAJ CEMENT STRUCTURALS LTD.,Industrials
532987,Rane Brake Lining Limited,RBL,RANE BRAKE LINING LTD.,Consumer Discretionary
532988,Rane Engine Valve Limited,RANEENGINE,RANE ENGINE VALVE LTD.,Consumer Discretionary
532992,CHL Limited,CHLLTD,CHL LTD.,Consumer Discretionary
532993,SEJAL GLASS LIMITED,SEJAL,Sejal Glass Ltd,Industrials
532994,Archidply Industries Limited,ARCHIDPLY,ARCHIDPLY INDUSTRIES LTD.,Consumer Discretionary
532998,Lotus Eye Hospital And Institute Limited,LEHIL,Lotus Eye Hospital And Institute Ltd,Healthcare
533001,SOMI CONVEYOR BELTINGS LIMITED,SOMICONV,SOMI CONVEYOR BELTINGS LTD.,Industrials
533007,LGB Forge Limited,LGBFORGE,LGB FORGE LTD.,Consumer Discretionary
533012,Landmark Property Development Company Ltd.,LPDC,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,Consumer Discretionary
533014,Sicagen India Limited,SICAGEN,SICAGEN INDIA LTD.,Services
533022,20 Microns Limited,20MICRONS,20 MICRONS LTD.,Commodities
533023,ZF Commercial Vehicle Control Systems India Limited,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd,Consumer Discretionary
533029,Alkali Metals Limited,ALKALI,ALKALI METALS LTD.,Commodities
533033,ISGEC Heavy Engineering Limited,ISGEC,ISGEC Heavy Engineering Ltd,Industrials
533047,Indian Metals & Ferro Alloys Limited,IMFA,INDIAN METALS & FERRO ALLOYS LTD.,Commodities
533048,GI ENGINEERING SOLUTIONS LIMITED,GISOLUTION,GI ENGINEERING SOLUTIONS LTD.,Industrials
533056,VEDAVAAG Systems Limited,VEDAVAAG,VEDAVAAG SYSTEMS LTD.,Information Technology
533078,Manjeera Constructions Limited,MANJEERA,MANJEERA CONSTRUCTIONS LTD.,Consumer Discretionary
533080,Mold-Tek Packaging Limited,MOLDTKPAC,Mold-Tek Packaging Limited,Industrials
533088,Mahindra Holidays & Resorts India Limited,MHRIL,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,Consumer Discretionary
533090,Excel Realty N Infra Limited,EXCEL,Excel Realty N Infra Ltd,Services
533093,RAJ OIL MILLS LIMITED,RAJOIL,RAJ OIL MILLS LTD.,Fast Moving Consumer Goods
533095,Bengal & Assam Company Limited,BENGALASM,BENGAL & ASSAM COMPANY LTD.,Financial Services
533096,Adani Power Limited,ADANIPOWER,ADANI POWER LTD.,Utilities
533098,NHPC Limited,NHPC,NHPC LTD.,Utilities
533101,Suryaamba Spinning Mills Limited,SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.,Consumer Discretionary
533104,Globus Spirits Limited,GLOBUSSPR,GLOBUS SPIRITS LTD.,Fast Moving Consumer Goods
533106,Oil India Limited,OIL,OIL INDIA LTD.,Energy
533107,Reliance Naval and Engineering Limited,RNAVAL,Reliance Naval and Engineering Ltd,Industrials
533108,Bhilwara Technical Textiles Limited,BTTL,BHILWARA TECHNICAL TEXTILES LTD.,Consumer Discretionary
533110,Shree Precoated Steels Limited,SPSL,SHREE PRECOATED STEELS LTD.,Industrials
533121,EXPLEO SOLUTIONS LIMITED,EXPLEOSOL,Expleo Solutions Ltd,Information Technology
533122,RattanIndia Power Limited,RTNPOWER,RattanIndia Power Limited,Utilities
533137,DEN Networks Limited,DEN,Den Networks Ltd,Consumer Discretionary
533138,ASTEC LIFESCIENCES LIMITED,ASTEC,ASTEC LIFESCIENCES LIMITED,Commodities
533146,D-Link (India) Ltd,DLINKINDIA,D-Link (India) Ltd,Information Technology
533148,JSW Energy Limited,JSWENERGY,JSW Energy Ltd,Utilities
533149,Essar Securities Limited,ESSARSEC,Essar Securities Ltd,Financial Services
533150,Godrej Properties Limited,GODREJPROP,Godrej Properties Ltd,Consumer Discretionary
533151,D.B.Corp Limited,DBCORP,D B Corp Ltd,Consumer Discretionary
533152,MBL Infrastructure Ltd,MBLINFRA,MBL Infrastructure Ltd,Industrials
533155,Jubilant Foodworks Limited,JUBLFOOD,Jubilant FoodWorks Ltd,Consumer Discretionary
533156,Vascon Engineers Limited,VASCONEQ,Vascon Engineers Ltd,Industrials
533158,Thangamayil Jewellery Limited,THANGAMAYL,Thangamayil Jewellery Ltd,Consumer Discretionary
533160,D B REALTY LIMITED,DBREALTY,D B Realty Ltd,Consumer Discretionary
533161,Emmbi Industries Limited,EMMBI,Emmbi Industries Ltd,Industrials
533162,Hathway Cable & Datacom Limited,HATHWAY,Hathway Cable & Datacom Ltd,Consumer Discretionary
533163,ARSS Infrastructure Projects Limited,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.,Industrials
533164,Texmo Pipes and Products Limited,TEXMOPIPES,TEXMO PIPES & PRODUCTS LTD.,Industrials
533166,Sundaram Multi Pap Ltd.,SUNDARAM,SUNDARAM MULTI PAP LTD.,Fast Moving Consumer Goods
533167,Coromandel Engineering Company Limited,COROENGG,COROMANDEL ENGINEERING COMPANY LTD.,Consumer Discretionary
533168,Rossell India Limited,ROSSELLIND,ROSSELL INDIA LTD.,Industrials
533169,MAN INFRACONSTRUCTION LIMITED,MANINFRA,MAN INFRACONSTRUCTION LTD.,Industrials
533170,Tamboli Capital Limited,TAMBOLI,TAMBOLI CAPITAL LTD.,Financial Services
533177,IL&FS Transportation Networks Limited,IL&FSTRANS,IL&FS Transportation Networks Ltd,Industrials
533179,Persistent Systems Limited,PERSISTENT,PERSISTENT SYSTEMS LTD.,Information Technology
533181,Intrasoft Technologies Limited,ISFT,INTRASOFT TECHNOLOGIES LTD.,Consumer Discretionary
533189,Goenka Diamond & Jewels Ltd,GOENKA,GOENKA DIAMOND & JEWELS LTD.,Consumer Discretionary
533192,K C P SUGAR AND INDUSTRIES CORPORATION LTD.,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,Fast Moving Consumer Goods
533193,KIRLOSKAR ELECTRIC COMPANY LTD.,KECL,Kirloskar Electric Company Ltd,Industrials
533202,SATCHMO HOLDINGS LIMITED,SATCH,Satchmo Holdings Ltd,Consumer Discretionary
533203,TARAPUR TRANSFORMERS LIMITED,TARAPUR,Tarapur Transformers Ltd,Industrials
533206,SJVN LIMITED,SJVN,SJVN Ltd,Utilities
533208,Emami Paper Mills Ltd.,EMAMIPAP,EMAMI PAPER MILLS LTD.,Commodities
533210,Kriti Nutrients Ltd,KRITINUT,Kriti Nutrients Ltd,Fast Moving Consumer Goods
533212,GKB Ophthalmics Ltd.,GKB,GKB OPHTHALMICS LTD.,Healthcare
533217,Hindustan Media Ventures Limited,HMVL,HINDUSTAN MEDIA VENTURES LTD.,Consumer Discretionary
533218,EMAMI REALTY LIMITED,EMAMIREAL,Emami Realty Ltd,Consumer Discretionary
533227,Asian Hotels (East) Limited,AHLEAST,ASIAN HOTELS (EAST) LTD.,Consumer Discretionary
533229,BAJAJ CONSUMER CARE LIMITED,BAJAJCON,Bajaj Consumer Care Ltd,Fast Moving Consumer Goods
533239,Prakash Steelage Limited,PRAKASHSTL,PRAKASH STEELAGE LTD.,Industrials
533248,Gujarat Pipavav Port Limited,GPPL,GUJARAT PIPAVAV PORT LTD.,Services
533252,Welspun Investments and Commercials Ltd.,WELINV,WELSPUN INVESTMENTS AND COMMERCIALS LTD.,Financial Services
533259,Sastasundar Ventures Limited,SASTASUNDR,Sastasundar Ventures Ltd,Healthcare
533260,Career Point Limited,CAREERP,CAREER POINT LTD.,Consumer Discretionary
533261,Eros International Media Limited,EROSMEDIA,EROS INTERNATIONAL MEDIA LTD.,Consumer Discretionary
533262,Ramky Infrastructure Limited,RAMKY,RAMKY INFRASTRUCTURE LTD.,Industrials
533263,Orient Green Power Company Limited,GREENPOWER,ORIENT GREEN POWER COMPANY LTD.,Utilities
533267,CANTABIL RETAIL INDIA LIMITED,CANTABIL,CANTABIL RETAIL INDIA LTD.,Consumer Discretionary
533268,SEA TV Network Limited,SEATV,SEA TV NETWORK LTD.,Consumer Discretionary
533269,VA Tech Wabag Limited,WABAG,VA TECH WABAG LTD.,Utilities
533270,Bedmutha Industries Limited,BEDMUTHA,BEDMUTHA INDUSTRIES LTD.,Industrials
533271,Ashoka Buildcon Limited,ASHOKA,ASHOKA BUILDCON LTD.,Industrials
533272,JUPITER WAGONS LIMITED,JWL,Jupiter Wagons Ltd,Industrials
533273,OBEROI REALTY LIMITED,OBEROIRLTY,OBEROI REALTY LTD.,Consumer Discretionary
533274,Prestige Estates Projects Limited,PRESTIGE,PRESTIGE ESTATES PROJECTS LTD.,Consumer Discretionary
533275,GYSCOAL ALLOYS LIMITED,GAL,GYSCOAL ALLOYS LTD.,Industrials
533278,Coal India Limited,COALINDIA,COAL INDIA LTD.,Energy
533282,GRAVITA INDIA LIMITED,GRAVITA,GRAVITA INDIA LTD.,Commodities
533284,RPP INFRA PROJECTS LIMITED,RPPINFRA,RPP INFRA PROJECTS LTD.,Industrials
533285,RDB Realty & Infrastructure Limited,RDBRIL,RDB REALTY & INFRASTRUCTURE LTD.,Consumer Discretionary
533286,MOIL Limited,MOIL,MOIL LTD.,Commodities
533287,ZEE LEARN LIMITED,ZEELEARN,ZEE LEARN LTD.,Consumer Discretionary
533289,Kesar Terminals & Infrastructure Limited,KTIL,KESAR TERMINALS & INFRASTRUCTURE LTD.,Services
533292,A2Z Infra Engineering Limited,A2ZINFRA,A2Z Infra Engineering Limited,Industrials
533293,Kirloskar Oil Engines Limited,KIRLOSENG,KIRLOSKAR OIL ENGINES LTD.,Industrials
533295,PUNJAB & SIND BANK,PSB,PUNJAB & SIND BANK,Financial Services
533296,Future Market Networks Limited,FMNL,FUTURE MARKET NETWORKS LTD.,Services
533298,Surana Solar Limited,SURANASOL,Surana Solar Limited,Industrials
533302,Kalyani Investment Company Limited,KICL,KALYANI INVESTMENT COMPANY LTD.,Financial Services
533303,BF Investment Limited,BFINVEST,BF INVESTMENT LTD.,Financial Services
533306,SUMMIT SECURITIES LTD.,SUMMITSEC,SUMMIT SECURITIES LTD.,Financial Services
533315,Innovassynth Investments Limited,INOVSYNTH,INNOVASSYNTH INVESTMENTS LTD.,Financial Services
533316,STEL Holdings Limited,STEL,STEL Holdings Ltd,Financial Services
533317,OMKAR SPECIALITY CHEMICALS LIMITED,OMKARCHEM,OMKAR SPECIALITY CHEMICALS LTD.,Commodities
533320,Jubilant Industries Limited,JUBLINDS,JUBILANT INDUSTRIES LTD.,Commodities
533326,Texmaco Rail & Engineering Limited,TEXRAIL,TEXMACO RAIL & ENGINEERING LTD.,Industrials
533329,Indian Terrain Fashions Limited,INDTERRAIN,INDIAN TERRAIN FASHIONS LTD.,Consumer Discretionary
533333,Fineotex Chemical Limited,FCL,FINEOTEX CHEMICAL LTD.,Commodities
533336,Dhunseri Investments Ltd,DHUNINV,DHUNSERI INVESTMENTS LTD.,Financial Services
533339,Zen Technologies Ltd.,ZENTEC,ZEN TECHNOLOGIES LTD.,Industrials
533343,Lovable Lingerie Limited,LOVABLE,LOVABLE LINGERIE LTD.,Consumer Discretionary
533344,PTC India Financial Services Limited,PFS,PTC INDIA FINANCIAL SERVICES LTD.,Financial Services
533398,MUTHOOT FINANCE LIMITED,MUTHOOTFIN,MUTHOOT FINANCE LTD.,Financial Services
533400,Future Consumer Limited,FCONSUMER,Future Consumer Ltd,Consumer Discretionary
533407,CIL Nova Petrochemicals Limited,CNOVAPETRO,CIL NOVA PETROCHEMICALS LTD.,Consumer Discretionary
533427,VMS INDUSTRIES LIMITED,VMS,VMS INDUSTRIES LTD.,Services
533451,Karma Energy Limited,KARMAENG,KARMA ENERGY LTD.,Utilities
533452,DELPHI WORLD MONEY LIMITED,DELPHIFX,Delphi World Money Ltd,Financial Services
533470,Rushil Decor Limited,RUSHIL,RUSHIL DECOR LTD.,Consumer Discretionary
533477,Enkei wheels (India) Limited,ENKEIWHEL,ENKEI WHEELS (INDIA) LTD.,Consumer Discretionary
533482,Kridhan Infra Limited,KRIINFRA,Kridhan Infra Limited,Industrials
533506,INVENTURE GROWTH & SECURITIES LIMITED,INVENTURE,INVENTURE GROWTH & SECURITIES LTD.,Financial Services
533519,L&T FINANCE HOLDINGS LIMITED,L&TFH,L&T FINANCE HOLDINGS LTD.,Financial Services
533520,Yaari Digital Integrated Services Ltd,YAARI,Yaari Digital Integrated Services Ltd,Services
533540,Tree House Education & Accessories Limited,TREEHOUSE,TREE HOUSE EDUCATION & ACCESSORIES LTD.,Consumer Discretionary
533543,BROOKS LABORATORIES LIMITED,BROOKS,BROOKS LABORATORIES LTD.,Healthcare
533552,RUPA & COMPANY LIMITED,RUPA,RUPA & COMPANY LTD.,Consumer Discretionary
533553,TD Power Systems Ltd,TDPOWERSYS,T D POWER SYSTEMS LTD.,Industrials
533573,ALEMBIC PHARMACEUTICALS LIMITED,APLLTD,ALEMBIC PHARMACEUTICALS LTD.,Healthcare
533576,Vaswani Industries Limited,VASWANI,VASWANI INDUSTRIES LTD.,Commodities
533581,PG Electroplast Limited,PGEL,PG ELECTROPLAST LTD.,Consumer Discretionary
533602,Lesha Industries Limited,LESHAIND,LESHA INDUSTRIES LTD.,Services
533605,SETUBANDHAN INFRASTRUCTURE LIMITED,SETUINFRA,Setubandhan Infrastructure Ltd,Industrials
533608,RDB Rasayans Limited,RDBRL,RDB RASAYANS LTD.,Industrials
533629,TIJARIA POLYPIPES LIMITED,TIJARIA,TIJARIA POLYPIPES LTD.,Industrials
533632,Onelife Capital Advisors Ltd,ONELIFECAP,ONELIFE CAPITAL ADVISORS LTD.,Financial Services
533638,FLEXITUFF VENTURES INTERNATIONAL LIMITED,FLEXITUFF,Flexituff Ventures International Ltd,Consumer Discretionary
533644,Ujaas Energy Limited,UJAAS,Ujaas Energy Limited,Utilities
533655,Triveni Turbine Limited,TRITURBINE,TRIVENI TURBINE LTD.,Industrials
533676,Indo Thai Securities Limited,INDOTHAI,INDO THAI SECURITIES LTD.,Financial Services
533704,Essar Shipping Ltd,ESSARSHPNG,ESSAR SHIPPING LTD.,Services
533758,APL Apollo Tubes Limited,APLAPOLLO,APL APOLLO TUBES LTD.,Industrials
533761,GPT Infraprojects limited,GPTINFRA,GPT INFRAPROJECTS LTD.,Industrials
533896,Fervent Synergies Limited,FERVENTSYN,FERVENT SYNERGIES LTD.,Services
533941,THOMAS SCOTT (INDIA) LIMITED,THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED,Consumer Discretionary
533982,Tera Software Ltd.,TERASOFT,TERA SOFTWARE LTD.,Information Technology
534060,PMC Fincorp Limited,PMCFIN,PMC Fincorp Limited,Financial Services
534063,Futuristic Solutions Ltd.,FUTSOL,FUTURISTIC SOLUTIONS LTD.,Financial Services
534064,Alliance Integrated Metaliks Limited,AIML,ALLIANCE INTEGRATED METALIKS LTD.,Industrials
534076,RHI MAGNESITA INDIA LIMITED,RHIM,Rhi Magnesita India Ltd,Industrials
534091,Multi Commodity Exchange of India Ltd,MCX,MULTI COMMODITY EXCHANGE OF INDIA LTD.,Financial Services
534109,Pyxis Finvest Limited,PYXISFIN,Pyxis Finvest Ltd,Financial Services
534139,SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD.,Industrials
534309,NBCC (India) Limited,NBCC,NBCC (India) Ltd,Industrials
534312,MT EDUCARE LIMITED,MTEDUCARE,MT EDUCARE LTD.,Consumer Discretionary
534328,Hexa Tradex Limited,HEXATRADEX,HEXA TRADEX LTD.,Financial Services
534338,Maxheights Infrastructure Limited,MAXHEIGHTS,MAXHEIGHTS INFRASTRUCTURE LTD.,Consumer Discretionary
534369,Tribhovandas Bhimji Zaveri Limited,TBZ,TRIBHOVANDAS BHIMJI ZAVERI LTD.,Consumer Discretionary
534392,Vardhman Special Steels Ltd,VSSL,VARDHMAN SPECIAL STEELS LTD.,Industrials
534422,Looks Health Services Limited,LOOKS,Looks Health Services Limited,Healthcare
534425,Speciality Restaurants Limited,SPECIALITY,SPECIALITY RESTAURANTS LTD.,Consumer Discretionary
534532,Lypsa Gems & Jewellery Limited,LYPSAGEMS,Lypsa Gems & Jewellery Ltd,Consumer Discretionary
534563,MAX ALERT SYSTEMS LIMITED,MASL,MAX ALERT SYSTEMS LTD.,Industrials
534597,RATTANINDIA ENTERPRISES LIMITED,RTNINDIA,Rattanindia Enterprises Ltd,Services
534598,S.E. POWER LIMITED,SEPOWER,S.E. POWER LTD.,Industrials
534600,JTL INDUSTRIES LIMITED,JTLIND,JTL Industries Ltd,Industrials
534612,ADVANCE METERING TECHNOLOGY LIMITED,AMTL,ADVANCE METERING TECHNOLOGY LTD.,Utilities
534615,North Eastern Carrying Corporation Limited,NECCLTD,NORTH EASTERN CARRYING CORPORATION LTD.,Services
534618,WAAREE RENEWABLE TECHNOLOGIES LIMITED,WAAREERTL,Waaree Renewable Technologies Ltd,Utilities
534623,Jupiter Infomedia Limited,JUPITERIN,JUPITER INFOMEDIA LTD.,Consumer Discretionary
534639,VINAYAK POLYCON INTERNATIONAL LIMITED,VINAYAKPOL,VINAYAK POLYCON INTERNATIONAL LTD.,Industrials
534659,Jointeca Education Solutions Limited,JOINTECAED,JOINTECA EDUCATION SOLUTIONS LTD.,Information Technology
534674,Ducon Infratechnologies Limited,DUCON,Ducon Infratechnologies Ltd,Industrials
534675,Prozone Intu Properties Limited,PROZONINTU,Prozone Intu Properties Limited,Consumer Discretionary
534680,SRG Housing Finance Limited,SRGHFL,SRG HOUSING FINANCE LTD.,Financial Services
534691,Comfort Commotrade Limited,COMCL,COMFORT COMMOTRADE LTD.,Financial Services
534708,SHANTI GURU INDUSTRIES LIMITED,SHANTIGURU,Shanti Guru Industries Ltd,Consumer Discretionary
534732,CASPIAN CORPORATE SERVICES LIMITED,CASPIAN,Caspian Corporate Services Ltd,Financial Services
534733,Aerpace Industries Limited,AERPACE,Aerpace Industries Ltd,Industrials
534741,VIRTUAL GLOBAL EDUCATION LTD.,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,Consumer Discretionary
534742,ZUARI AGRO CHEMICALS LIMITED,ZUARI,ZUARI AGRO CHEMICALS LTD.,Commodities
534748,Steel Exchange India Ltd.,STEELXIND,STEEL EXCHANGE INDIA LTD.,Industrials
534755,Trio Mercantile & Trading Limited,TRIOMERC,TRIO MERCANTILE & TRADING LTD.,Financial Services
534758,Cigniti Technologies Ltd,CIGNITI,CIGNITI TECHNOLOGIES LTD.,Information Technology
534796,CDG PETCHEM LIMITED,CDG,CDG Petchem Ltd,Industrials
534804,CARE Ratings Limited,CARERATING,CARE Ratings Ltd,Financial Services
534809,PC JEWELLER LIMITED,PCJEWELLER,PC JEWELLER LTD.,Consumer Discretionary
534816,INDUS TOWERS LIMITED,INDUSTOWER,Indus Towers Ltd,Telecommunication
534976,V-Mart Retail Limited,VMART,V-MART RETAIL LTD.,Consumer Discretionary
535136,NIBE LIMITED,NIBE,NIBE Ltd,Industrials
535204,Mukta Agriculture Limited,MUKTA,Mukta Agriculture Ltd,Services
535205,Mystic Electronics Limited,MYSTICELE,Mystic Electronics Ltd,Services
535267,COMFORT FINCAP LIMITED,COMFINCAP,COMFORT FINCAP LTD.,Financial Services
535276,SBI Mutual Fund,SBISENSEX,SBI Mutual Fund - SBI Sensex ETF,-
535279,Bothra Metals & Alloys Limited,BMAL,BOTHRA METALS & ALLOYS LTD.,Commodities
535322,Repco Home Finance Limited,REPCOHOME,REPCO HOME FINANCE LTD.,Financial Services
535387,LAKHOTIA POLYESTERS (INDIA) LIMITED,LAKHOTIA,LAKHOTIA POLYESTERS (INDIA) LTD.,Consumer Discretionary
535431,GCM Securities Limited,GCMSECU,GCM Securities Ltd,Financial Services
535458,NRB INDUSTRIAL BEARINGS LIMITED,NIBL,NRB INDUSTRIAL BEARINGS LTD.,Industrials
535566,KIFS Financial Services Ltd,KIFS,KIFS FINANCIAL SERVICES LTD.,Financial Services
535601,Sreeleathers Limited,SREEL,SREELEATHERS LTD.,Consumer Discretionary
535602,Sharda Motor Industries Ltd,SHARDA,Sharda Motor Industries Ltd,Consumer Discretionary
535620,Binny Mills Limited,BINNYMILLS,BINNY MILLS LTD.,Services
535621,S V Global Mill Limited,SVGLOBAL,S V GLOBAL MILL LTD.,Consumer Discretionary
535647,SDC TECHMEDIA LIMITED,SDC,SDC Techmedia Ltd,Consumer Discretionary
535648,Just Dial Limited,JUSTDIAL,JUST DIAL LTD.,Consumer Discretionary
535657,ObjectOne Information Systems Ltd,OONE,OBJECTONE INFORMATION SYSTEMS LTD.,Information Technology
535667,India Finsec Limited,IFINSEC,INDIA FINSEC LTD.,Financial Services
535693,BRAHMAPUTRA INFRASTRUCTURE LIMITED,BRAHMINFRA,BRAHMAPUTRA INFRASTRUCTURE LTD.,Industrials
535719,QUEST SOFTECH (INDIA) LIMITED,QUEST,Quest Softech (India) Ltd,Information Technology
535730,Khoobsurat Ltd.,KHOOBSURAT,Khoobsurat Ltd,Consumer Discretionary
535754,ORIENT CEMENT LIMITED,ORIENTCEM,Orient Cement Ltd,Commodities
535755,Aditya Birla Fashion and Retail Limited,ABFRL,Aditya Birla Fashion and Retail Ltd,Consumer Discretionary
535789,INDIABULLS HOUSING FINANCE LIMITED,IBULHSGFIN,Indiabulls Housing Finance Ltd,Financial Services
535910,Money Masters Leasing & Finance Limited,MMLF,Money Masters Leasing & Finance Ltd,Financial Services
535916,Alacrity Securities Limited,ALSL,Alacrity Securities Ltd,Financial Services
535917,GCM Commodity & Derivatives Limited,GCMCOMM,GCM Commodity & Derivatives Ltd,Financial Services
535958,Integra Essentia Limited,ESSENTIA,Integra Essentia Ltd,Fast Moving Consumer Goods
536264,Tiger Logistics (India) Limited,TIGERLOGS,Tiger Logistics (India) Ltd,Services
536456,R J BIO-TECH LIMITED,RJBIOTECH,R J Bio-Tech Ltd,Fast Moving Consumer Goods
536493,JK Agri Genetics Limited,JK AGRI,JK Agri Genetics Ltd,Fast Moving Consumer Goods
536507,Future Lifestyle Fashions Limited,FLFL,Future Lifestyle Fashions Ltd,Consumer Discretionary
536565,Trimurthi Limited,TRIMURTHI,Trimurthi Ltd,Consumer Discretionary
536659,PVV Infra Limited,PVVINFRA,PVV Infra Ltd,Industrials
536672,VCU Data Management Limited,VCU,VCU Data Management Ltd,Information Technology
536709,IND Renewable Energy Ltd,INDRENEW,IND Renewable Energy Ltd,Utilities
536710,S R G SECURITIES FINANCE LIMITED,SRGSFL,S R G Securities Finance Ltd,Financial Services
536737,Amrapali Capital and Finance Services Limited,ACFSL,Amrapali Capital and Finance Services Ltd,Financial Services
536738,STELLAR CAPITAL SERVICES LIMITED,STELLAR,Stellar Capital Services Ltd,Financial Services
536773,JINDAL POLY INVESTMENT AND FINANCE COMPANY LIMITED,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd,Financial Services
536868,Integra Telecommunication & Software Limited,INTELSOFT,Integra Telecommunication & Software Ltd,Information Technology
536960,Motilal Oswal Mutual Fund,MOM100,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares Midcap 100 ETF- Growth option,-
536974,CAPTAIN POLYPLAST LIMITED,CPL,Captain Polyplast Ltd,Industrials
537007,ICICI Prudential Mutual Fund,ICICINIFTY,ICICI Prudential Nifty 50 ETF,-
537008,ICICI Prudential Mutual Fund,ICICINF100,ICICI Prudential Nifty 100 ETF,-
537069,Arnold Holdings Ltd,ARNOLD,Arnold Holdings Ltd,Financial Services
537253,Sunil Healthcare Limited,SUNLOC,Sunil Healthcare Ltd,Healthcare
537254,RCI Industries & Technologies Limited,RCIIND,RCI Industries & Technologies Ltd,Industrials
537259,Suyog Telematics Limited,SUYOG,Suyog Telematics Ltd,Telecommunication
537291,Nath Biogene India Ltd.,NATHBIOGEN,Nath Bio-Genes (India) Ltd,Fast Moving Consumer Goods
537292,Agri-Tech India Ltd.,AGRITECH,Agri- Tech (India) Ltd,Fast Moving Consumer Goods
537326,CHEMTECH INDUSTRIAL VALVES LIMITED,CHEMTECH,Chemtech Industrial Valves Ltd,Industrials
537392,Taaza International Limited,TAAZAINT,Taaza International Ltd,Consumer Discretionary
537483,Nippon India Mutual Fund,NIF100BEES,NIPPON INDIA ETF NIFTY 100,-
537524,Viaan Industries Limited,VIAANINDUS,Viaan Industries Ltd,Consumer Discretionary
537536,Denis Chem Lab Limited,DENISCHEM,Denis Chem Lab Ltd,Healthcare
537573,Polymac Thermoformers Limited,POLYMAC,Polymac Thermoformers Ltd,Industrials
537582,Unishire Urban Infra Limited,UNISHIRE,Unishire Urban Infra Ltd,Consumer Discretionary
537669,LAXMIPATI ENGINEERING WORKS LIMITED,LAXMIPATI,Laxmipati Engineering Works Ltd,Industrials
537707,ETT Limited,ETT,ETT Ltd,Consumer Discretionary
537708,Kotak Mahindra Mutual Fund,KOTAKNIFTY,Kotak Mahindra Mutual Fund - Kotak Nifty ETF,-
